"rgn_name","rgn_id","product","year","tonnes","tonnes_rel","usd","usd_rel","usd_peak_product_weight"
"הצפון",5,"ornamentals",2003,,0.874425969912906,8973.25,0.874425969912906,0.791740324218603
"הצפון",5,"ornamentals",2004,,1,10415,1,0.791740324218603
"הצפון",5,"ornamentals",2005,,1,11682,1,0.791740324218603
"הצפון",5,"ornamentals",2006,,1,12966.75,1,0.791740324218603
"הצפון",5,"ornamentals",2007,,1,14134.5,1,0.791740324218603
"הצפון",5,"ornamentals",2008,,1,15056,1,0.791740324218603
"הצפון",5,"ornamentals",2009,,1,15787.5,1,0.791740324218603
"הצפון",5,"seaweeds",1990,1084.03567245378,0.87419587911961,1816.33333333333,0.675537042030454,0.207444741164228
"הצפון",5,"seaweeds",1991,1193.63817006464,0.962582317119154,2074.75,0.77164827195046,0.207444741164228
"הצפון",5,"seaweeds",1992,1055.58355682117,0.851251318465101,1749.25,0.650587174218263,0.207444741164228
"הצפון",5,"seaweeds",1993,789.441406866386,0.636627043026026,1121.75,0.41720518089429,0.207444741164228
"הצפון",5,"seaweeds",1994,615.865829385917,0.49665097175361,712.5,0.264995490427619,0.207444741164228
"הצפון",5,"seaweeds",1995,314.202715194142,0.253381623696172,1.25,0.000464904369171261,0.207444741164228
"הצפון",5,"seaweeds",1996,314.520813381339,0.253638146734546,2,0.000743846990674018,0.207444741164228
"הצפון",5,"seaweeds",1997,461.102675494136,0.371845751031026,361,0.13426438181666,0.207444741164228
"הצפון",5,"seaweeds",1998,632.684537606932,0.510214035952084,724,0.269272610623995,0.207444741164228
"הצפון",5,"seaweeds",1999,803.7362360744,0.648154782475853,1111.25,0.413299984193251,0.207444741164228
"הצפון",5,"seaweeds",2000,912.5,0.735864842797093,1400,0.520692893471813,0.207444741164228
"הצפון",5,"seaweeds",2001,1135,0.915294900355836,1719.5,0.639522450231987,0.207444741164228
"הצפון",5,"seaweeds",2002,1477.5,1,2247,0.83571209402226,0.207444741164228
"הצפון",5,"seaweeds",2003,1432.25,1,2511.75,0.934178839412733,0.207444741164228
"הצפון",5,"seaweeds",2004,1827.5,1,3089.5,1,0.207444741164228
"הצפון",5,"seaweeds",2005,1755,1,3403.75,1,0.207444741164228
"הצפון",5,"seaweeds",2006,1537.5,1,3461.75,1,0.207444741164228
"הצפון",5,"seaweeds",2007,1907.75,1,3928.25,1,0.207444741164228
"הצפון",5,"seaweeds",2008,1766.66666666667,1,4081.33333333333,1,0.207444741164228
"הצפון",5,"seaweeds",2009,1900,1,4136.5,1,0.207444741164228
"תל אביב",6,"fish_oil",1999,,0.347140039447732,3.66666666666667,0.347140039447732,0.000814934617168792
"תל אביב",6,"fish_oil",2000,,0.260355029585799,2.75,0.260355029585799,0.000814934617168792
"תל אביב",6,"fish_oil",2001,,0.307692307692308,3.25,0.307692307692308,0.000814934617168792
"תל אביב",6,"fish_oil",2002,,0.118343195266272,1.25,0.118343195266272,0.000814934617168792
"תל אביב",6,"fish_oil",2003,,0.118343195266272,1.25,0.118343195266272,0.000814934617168792
"תל אביב",6,"fish_oil",2004,,0.994082840236686,10.5,0.994082840236686,0.000814934617168792
"תל אביב",6,"fish_oil",2005,,0.875739644970414,9.25,0.875739644970414,0.000814934617168792
"תל אביב",6,"fish_oil",2006,,0.875739644970414,9.25,0.875739644970414,0.000814934617168792
"תל אביב",6,"fish_oil",2007,,1,16.25,1,0.000814934617168792
"תל אביב",6,"fish_oil",2008,,0.883629191321499,9.33333333333333,0.883629191321499,0.000814934617168792
"תל אביב",6,"fish_oil",2009,,1,14,1,0.000814934617168792
"תל אביב",6,"ornamentals",1976,,0.00159165194794648,16.3333333333333,0.00159165194794648,0.791740324218603
"תל אביב",6,"ornamentals",1977,,0.00192459954930264,19.75,0.00192459954930264,0.791740324218603
"תל אביב",6,"ornamentals",1978,,0.00143735915707412,14.75,0.00143735915707412,0.791740324218603
"תל אביב",6,"ornamentals",1979,,0.000730860588342774,7.5,0.000730860588342774,0.791740324218603
"תל אביב",6,"ornamentals",1980,,0.000730860588342774,7.5,0.000730860588342774,0.791740324218603
"תל אביב",6,"ornamentals",1981,,0,0,0,0.791740324218603
"תל אביב",6,"ornamentals",1982,,0,0,0,0.791740324218603
"תל אביב",6,"ornamentals",1983,,0,0,0,0.791740324218603
"תל אביב",6,"ornamentals",1984,,0,0,0,0.791740324218603
"תל אביב",6,"ornamentals",1985,,0,0,0,0.791740324218603
"תל אביב",6,"ornamentals",1986,,0.0853401546988245,875.75,0.0853401546988245,0.791740324218603
"תל אביב",6,"ornamentals",1987,,0.171922772397832,1764.25,0.171922772397832,0.791740324218603
"תל אביב",6,"ornamentals",1988,,0.283232840002436,2906.5,0.283232840002436,0.791740324218603
"תל אביב",6,"ornamentals",1989,,0.404482611608502,4150.75,0.404482611608502,0.791740324218603
"תל אביב",6,"ornamentals",1990,,0.443072050673001,4546.75,0.443072050673001,0.791740324218603
"תל אביב",6,"ornamentals",1991,,0.493038552896035,5059.5,0.493038552896035,0.791740324218603
"תל אביב",6,"ornamentals",1992,,0.556063097630794,5706.25,0.556063097630794,0.791740324218603
"תל אביב",6,"ornamentals",1993,,0.639088860466533,6558.25,0.639088860466533,0.791740324218603
"תל אביב",6,"ornamentals",1994,,0.715853584262135,7346,0.715853584262135,0.791740324218603
"תל אביב",6,"ornamentals",1995,,0.783190206468116,8037,0.783190206468116,0.791740324218603
"תל אביב",6,"ornamentals",1996,,0.781484865095316,8019.5,0.781484865095316,0.791740324218603
"תל אביב",6,"ornamentals",1997,,0.725403495949814,7444,0.725403495949814,0.791740324218603
"תל אביב",6,"ornamentals",1998,,0.656239722272976,6734.25,0.656239722272976,0.791740324218603
"תל אביב",6,"ornamentals",1999,,0.587319568792253,6027,0.587319568792253,0.791740324218603
"תל אביב",6,"ornamentals",2000,,0.551190693708508,5656.25,0.551190693708508,0.791740324218603
"תל אביב",6,"ornamentals",2001,,0.61068274559961,6266.75,0.61068274559961,0.791740324218603
"תל אביב",6,"ornamentals",2002,,0.742018393324807,7614.5,0.742018393324807,0.791740324218603
"תל אביב",6,"ornamentals",2003,,0.874425969912906,8973.25,0.874425969912906,0.791740324218603
"תל אביב",6,"ornamentals",2004,,1,10415,1,0.791740324218603
"תל אביב",6,"ornamentals",2005,,1,11682,1,0.791740324218603
"תל אביב",6,"ornamentals",2006,,1,12966.75,1,0.791740324218603
"תל אביב",6,"ornamentals",2007,,1,14134.5,1,0.791740324218603
"תל אביב",6,"ornamentals",2008,,1,15056,1,0.791740324218603
"תל אביב",6,"ornamentals",2009,,1,15787.5,1,0.791740324218603
"תל אביב",6,"seaweeds",1990,1084.03567245378,0.87419587911961,1816.33333333333,0.675537042030454,0.207444741164228
"תל אביב",6,"seaweeds",1991,1193.63817006464,0.962582317119154,2074.75,0.77164827195046,0.207444741164228
"תל אביב",6,"seaweeds",1992,1055.58355682117,0.851251318465101,1749.25,0.650587174218263,0.207444741164228
"תל אביב",6,"seaweeds",1993,789.441406866386,0.636627043026026,1121.75,0.41720518089429,0.207444741164228
"תל אביב",6,"seaweeds",1994,615.865829385917,0.49665097175361,712.5,0.264995490427619,0.207444741164228
"תל אביב",6,"seaweeds",1995,314.202715194142,0.253381623696172,1.25,0.000464904369171261,0.207444741164228
"תל אביב",6,"seaweeds",1996,314.520813381339,0.253638146734546,2,0.000743846990674018,0.207444741164228
"תל אביב",6,"seaweeds",1997,461.102675494136,0.371845751031026,361,0.13426438181666,0.207444741164228
"תל אביב",6,"seaweeds",1998,632.684537606932,0.510214035952084,724,0.269272610623995,0.207444741164228
"תל אביב",6,"seaweeds",1999,803.7362360744,0.648154782475853,1111.25,0.413299984193251,0.207444741164228
"תל אביב",6,"seaweeds",2000,912.5,0.735864842797093,1400,0.520692893471813,0.207444741164228
"תל אביב",6,"seaweeds",2001,1135,0.915294900355836,1719.5,0.639522450231987,0.207444741164228
"תל אביב",6,"seaweeds",2002,1477.5,1,2247,0.83571209402226,0.207444741164228
"תל אביב",6,"seaweeds",2003,1432.25,1,2511.75,0.934178839412733,0.207444741164228
"תל אביב",6,"seaweeds",2004,1827.5,1,3089.5,1,0.207444741164228
"תל אביב",6,"seaweeds",2005,1755,1,3403.75,1,0.207444741164228
"תל אביב",6,"seaweeds",2006,1537.5,1,3461.75,1,0.207444741164228
"תל אביב",6,"seaweeds",2007,1907.75,1,3928.25,1,0.207444741164228
"תל אביב",6,"seaweeds",2008,1766.66666666667,1,4081.33333333333,1,0.207444741164228
"תל אביב",6,"seaweeds",2009,1900,1,4136.5,1,0.207444741164228
